user_id,timestamp,event_name,platform,channel,plan,task_count,project_id
u_01180,2024-04-15 21:45:00,task_completed,Web,Organic,free,3,p_7976
u_01724,2024-04-15 21:45:00,task_created,Web,Google Ads,free,5,p_1450
u_03555,2024-04-15 21:48:00,task_created,iOS,Organic,free,21,p_9780
u_01042,2024-04-15 21:49:00,signup,Web,Product Hunt,free,,
u_03602,2024-04-15 21:50:00,task_created,Web,Organic,free,1,p_9936
u_01246,2024-04-15 21:53:00,task_completed,Web,Organic,free,1,p_9250
u_03832,2024-04-15 21:53:00,task_completed,iOS,Product Hunt,free,18,p_3670
u_04745,2024-04-15 21:56:00,task_completed,Android,Organic,free,6,p_2039
u_03380,2024-04-15 21:58:00,task_completed,Web,Referral,paid,13,p_4719
u_03380,2024-04-15 21:58:00,task_completed,Web,Referral,paid,21,p_4719
u_01279,2024-04-15 22:00:00,project_created,iOS,Referral,free,,p_1956
u_03423,2024-04-15 22:05:00,task_created,iOS,Product Hunt,free,1,p_1988
u_00894,2024-04-15 22:07:00,task_created,Android,Organic,free,21,p_8109
u_01184,2024-04-15 22:10:00,task_created,iOS,Organic,paid,10,p_5648
u_04221,2024-04-15 22:10:00,task_created,Android,Organic,free,12,p_5506
u_03613,2024-04-15 22:11:00,task_completed,iOS,Product Hunt,paid,1,p_9876
u_03613,2024-04-15 22:11:00,task_created,iOS,Product Hunt,paid,1,p_9876
u_04864,2024-04-15 22:11:00,task_created,Android,Product Hunt,free,13,p_3411
u_02794,2024-04-15 22:12:00,task_created,Web,Referral,free,2,p_6334
u_01790,2024-04-15 22:14:00,task_completed,Android,Organic,free,24,p_2682
u_03849,2024-04-15 22:15:00,task_created,iOS,Organic,free,11,p_9833
u_00712,2024-04-15 22:17:00,task_completed,iOS,Product Hunt,free,16,p_5215
u_04834,2024-04-15 22:18:00,task_created,iOS,Product Hunt,free,1,p_6307
u_03148,2024-04-15 22:19:00,task_created,Web,Product Hunt,free,1,p_2561
u_01241,2024-04-15 22:22:00,project_created,iOS,Referral,free,,p_2899
u_01265,2024-04-15 22:24:00,project_created,Web,Google Ads,free,,p_5363
u_03205,2024-04-15 22:25:00,project_created,Web,Referral,free,,p_7428
u_03874,2024-04-15 22:25:00,task_completed,iOS,Organic,paid,1,p_7356
u_00983,2024-04-15 22:28:00,task_completed,Android,Product Hunt,free,5,p_5589
u_03775,2024-04-15 22:28:00,task_created,iOS,Product Hunt,free,19,p_6581
u_04099,2024-04-15 22:29:00,export_data,iOS,Product Hunt,paid,,
u_00362,2024-04-15 22:31:00,task_completed,Web,Organic,free,21,p_5691
u_00403,2024-04-15 22:35:00,task_created,Web,Product Hunt,paid,21,p_4331
u_02273,2024-04-15 22:36:00,task_created,Web,Product Hunt,free,6,p_7243
u_02932,2024-04-15 22:36:00,task_completed,iOS,Organic,paid,20,p_9227
u_04909,2024-04-15 22:36:00,task_created,Web,Product Hunt,free,9,p_5497
u_00287,2024-04-15 22:40:00,integration_connected,iOS,Organic,paid,,
u_02242,2024-04-15 22:40:00,project_created,Web,Organic,free,,p_8446
u_01925,2024-04-15 22:41:00,integration_connected,Web,Organic,free,,
u_01856,2024-04-15 22:42:00,project_created,Web,Referral,free,,p_1539
u_01382,2024-04-15 22:43:00,integration_connected,Android,Organic,free,,
u_02092,2024-04-15 22:43:00,task_completed,iOS,Referral,free,17,p_2149
u_01786,2024-04-15 22:46:00,task_created,iOS,Referral,free,23,p_4109
u_02694,2024-04-15 22:49:00,task_completed,Web,Referral,free,24,p_8674
u_00544,2024-04-15 22:51:00,task_created,iOS,Referral,free,14,p_3379
u_01277,2024-04-15 22:51:00,task_created,Web,Organic,free,7,p_4042
u_03832,2024-04-15 22:53:00,task_created,iOS,Product Hunt,free,4,p_3670
u_01746,2024-04-15 22:57:00,task_completed,Web,Product Hunt,free,17,p_4592
u_03451,2024-04-15 22:58:00,task_created,Android,Product Hunt,free,6,p_7212
u_02017,2024-04-15 23:01:00,team_invited,Web,Organic,free,,
u_03068,2024-04-15 23:05:00,task_created,Web,Organic,paid,23,p_5433
u_00425,2024-04-15 23:09:00,task_created,Android,Product Hunt,paid,24,p_7552
u_01042,2024-04-15 23:11:00,project_created,Web,Product Hunt,free,,p_6408
u_04241,2024-04-15 23:12:00,task_created,Web,Product Hunt,free,8,p_6752
u_00821,2024-04-15 23:16:00,task_completed,iOS,Organic,free,3,p_4391
u_00895,2024-04-15 23:18:00,task_created,Web,Product Hunt,paid,1,p_2123
u_03017,2024-04-15 23:19:00,task_completed,iOS,Referral,free,1,p_8978
u_03133,2024-04-15 23:21:00,task_completed,Android,Organic,free,18,p_8153
u_01858,2024-04-15 23:23:00,task_completed,Web,Organic,free,1,p_5260
u_00268,2024-04-15 23:24:00,task_completed,Android,Organic,free,6,p_7929
u_00467,2024-04-15 23:24:00,task_created,iOS,Product Hunt,paid,10,p_4473
u_03372,2024-04-15 23:24:00,task_completed,iOS,Organic,free,21,p_3815
u_02938,2024-04-15 23:26:00,task_created,Web,Organic,free,7,p_3415
u_02009,2024-04-15 23:27:00,task_created,Web,Organic,paid,10,p_8855
u_02991,2024-04-15 23:27:00,task_completed,iOS,Product Hunt,free,23,p_5346
u_04742,2024-04-15 23:27:00,task_created,Web,Organic,free,13,p_4405
u_02488,2024-04-15 23:29:00,task_completed,Web,Referral,paid,17,p_7956
u_00492,2024-04-15 23:31:00,task_completed,iOS,Product Hunt,free,5,p_8084
u_03392,2024-04-15 23:37:00,task_completed,Web,Product Hunt,free,8,p_5943
u_01938,2024-04-15 23:38:00,task_completed,iOS,Product Hunt,free,8,p_1383
u_01938,2024-04-15 23:38:00,task_created,iOS,Product Hunt,free,12,p_1383
u_02902,2024-04-15 23:44:00,task_completed,iOS,Referral,paid,22,p_5242
u_03142,2024-04-15 23:45:00,task_completed,Web,Organic,free,12,p_3280
u_02230,2024-04-15 23:46:00,task_created,Android,Product Hunt,free,17,p_2879
u_01996,2024-04-15 23:47:00,task_completed,Android,Product Hunt,free,3,p_7129
u_02529,2024-04-15 23:47:00,task_completed,Web,Referral,paid,24,p_2885
u_03508,2024-04-15 23:48:00,task_created,Web,Referral,free,9,p_6906
u_00352,2024-04-15 23:52:00,export_data,iOS,Organic,free,,
u_03910,2024-04-15 23:54:00,task_completed,Web,Referral,free,16,p_4045
u_00562,2024-04-15 23:55:00,task_completed,Web,Organic,paid,14,p_4780
u_02976,2024-04-15 23:57:00,task_created,Android,Referral,free,4,p_5246
u_03451,2024-04-15 23:58:00,task_completed,Android,Product Hunt,free,20,p_7212
u_03653,2024-04-16 00:00:00,team_invited,Android,Google Ads,free,,
u_03977,2024-04-16 00:00:00,task_completed,Web,Organic,free,7,p_9067
u_03191,2024-04-16 00:02:00,task_created,iOS,Organic,paid,1,p_8834
u_00642,2024-04-16 00:07:00,task_created,iOS,Referral,paid,5,p_1319
u_00894,2024-04-16 00:07:00,task_completed,Android,Organic,free,20,p_8109
u_02324,2024-04-16 00:09:00,task_completed,Android,Organic,free,20,p_4408
u_04472,2024-04-16 00:09:00,task_completed,Web,Organic,free,1,p_9206
u_03679,2024-04-16 00:12:00,task_completed,iOS,Organic,free,4,p_8962
u_02300,2024-04-16 00:13:00,task_created,iOS,Product Hunt,free,21,p_6238
u_03267,2024-04-16 00:16:00,task_created,Android,Organic,free,19,p_7963
u_02866,2024-04-16 00:18:00,task_created,Web,Organic,free,21,p_8935
u_02056,2024-04-16 00:19:00,integration_connected,Web,Google Ads,free,,
u_04026,2024-04-16 00:21:00,task_created,iOS,Referral,free,8,p_5283
u_02009,2024-04-16 00:27:00,task_completed,Web,Organic,paid,10,p_8855
u_04742,2024-04-16 00:27:00,team_invited,Web,Organic,free,,
u_01255,2024-04-16 00:32:00,task_created,Android,Organic,paid,20,p_6918
u_01768,2024-04-16 00:33:00,task_completed,Web,Organic,paid,22,p_5236
u_01286,2024-04-16 00:34:00,task_created,iOS,Referral,paid,11,p_1339
u_02834,2024-04-16 00:35:00,task_created,iOS,Referral,paid,9,p_8118
u_01391,2024-04-16 00:40:00,task_created,Web,Referral,paid,11,p_1432
u_00798,2024-04-16 00:42:00,task_created,Android,Organic,free,1,p_9642
u_01925,2024-04-16 00:42:00,task_created,Web,Organic,free,1,p_4580
u_02711,2024-04-16 00:42:00,task_completed,Web,Referral,paid,14,p_6526
u_02711,2024-04-16 00:42:00,task_completed,Web,Referral,paid,18,p_6526
u_01382,2024-04-16 00:43:00,task_created,Android,Organic,free,12,p_9054
u_03527,2024-04-16 00:46:00,task_created,Android,Organic,free,1,p_1953
u_01117,2024-04-16 00:47:00,task_created,Web,Organic,free,1,p_6563
u_02567,2024-04-16 00:47:00,task_completed,Web,Organic,paid,19,p_7307
u_00923,2024-04-16 00:52:00,task_created,iOS,Product Hunt,paid,20,p_6594
u_03046,2024-04-16 00:52:00,task_created,Web,Referral,free,13,p_3950
u_03081,2024-04-16 00:52:00,task_created,Web,Organic,free,1,p_3364
u_02346,2024-04-16 00:53:00,task_created,iOS,Organic,free,23,p_7492
u_03500,2024-04-16 00:58:00,task_created,Web,Referral,free,18,p_7478
u_01150,2024-04-16 01:01:00,task_created,iOS,Referral,paid,22,p_9073
u_03489,2024-04-16 01:01:00,task_completed,iOS,Organic,free,3,p_9598
u_01945,2024-04-16 01:02:00,task_created,Web,Referral,free,18,p_9971
u_04482,2024-04-16 01:02:00,task_completed,Web,Product Hunt,free,2,p_4991
u_04482,2024-04-16 01:02:00,task_created,Web,Product Hunt,free,1,p_4991
u_00782,2024-04-16 01:06:00,task_completed,Android,Referral,free,12,p_3478
u_01509,2024-04-16 01:10:00,task_created,iOS,Organic,free,19,p_1560
u_00667,2024-04-16 01:17:00,task_created,Web,Referral,free,9,p_9618
u_02935,2024-04-16 01:24:00,task_completed,iOS,Product Hunt,free,15,p_7880
u_04957,2024-04-16 01:25:00,task_completed,iOS,Referral,paid,10,p_5897
u_04343,2024-04-16 01:32:00,export_data,Android,Google Ads,free,,
u_01658,2024-04-16 01:34:00,task_created,Android,Referral,paid,17,p_4287
u_02980,2024-04-16 01:36:00,team_invited,Web,Referral,free,,
u_03934,2024-04-16 01:36:00,task_created,Android,Organic,paid,10,p_7474
u_02895,2024-04-16 01:37:00,task_created,Web,Referral,free,17,p_3334
u_01186,2024-04-16 01:40:00,task_created,iOS,Referral,paid,23,p_9023
u_03202,2024-04-16 01:40:00,task_created,Android,Referral,free,16,p_1071
u_01236,2024-04-16 01:44:00,task_created,Web,Organic,free,13,p_2144
u_02902,2024-04-16 01:44:00,task_completed,iOS,Referral,paid,24,p_5242
u_01466,2024-04-16 01:46:00,task_completed,Android,Product Hunt,paid,4,p_9133
u_02490,2024-04-16 01:47:00,task_completed,Web,Product Hunt,free,18,p_8139
u_01258,2024-04-16 01:48:00,task_created,Web,Referral,free,2,p_5502
u_01306,2024-04-16 01:50:00,task_completed,Web,Referral,free,17,p_7651
u_03837,2024-04-16 01:50:00,task_created,iOS,Product Hunt,free,16,p_9542
u_04542,2024-04-16 01:50:00,task_created,Android,Organic,free,21,p_6627
u_04742,2024-04-16 01:54:00,task_completed,Web,Organic,free,1,p_4405
u_04260,2024-04-16 01:55:00,task_completed,Web,Organic,free,8,p_1494
u_03001,2024-04-16 01:57:00,task_completed,iOS,Referral,paid,3,p_6448
u_01693,2024-04-16 02:02:00,task_created,Android,Organic,free,5,p_4144
u_04084,2024-04-16 02:03:00,task_completed,Web,Google Ads,free,1,p_1136
u_00587,2024-04-16 02:05:00,task_created,iOS,Organic,paid,13,p_9131
u_02174,2024-04-16 02:05:00,task_created,iOS,Organic,free,1,p_7626
u_02571,2024-04-16 02:05:00,task_completed,iOS,Organic,free,14,p_3453
u_03068,2024-04-16 02:05:00,task_completed,Web,Organic,paid,16,p_5433
u_02321,2024-04-16 02:07:00,team_invited,Web,Organic,paid,,
u_02321,2024-04-16 02:07:00,task_created,Web,Organic,paid,11,p_7186
u_04973,2024-04-16 02:08:00,task_created,Android,Google Ads,free,5,p_1212
u_00302,2024-04-16 02:09:00,task_completed,iOS,Organic,paid,6,p_9572
u_00425,2024-04-16 02:09:00,integration_connected,Android,Product Hunt,paid,,
u_02763,2024-04-16 02:09:00,task_completed,Web,Organic,paid,10,p_7297
u_03737,2024-04-16 02:09:00,task_created,iOS,Organic,free,9,p_6822
u_04513,2024-04-16 02:09:00,export_data,Web,Referral,free,,
u_00664,2024-04-16 02:14:00,task_created,Web,Organic,free,7,p_9765
u_03267,2024-04-16 02:16:00,task_completed,Android,Organic,free,7,p_7963
u_03331,2024-04-16 02:16:00,team_invited,Web,Referral,free,,
u_04335,2024-04-16 02:17:00,task_completed,iOS,Referral,free,16,p_9177
u_02639,2024-04-16 02:27:00,task_completed,iOS,Referral,free,13,p_1577
u_01530,2024-04-16 02:30:00,task_completed,Web,Organic,free,14,p_9012
u_02826,2024-04-16 02:31:00,task_created,Web,Product Hunt,free,20,p_8469
u_02333,2024-04-16 02:35:00,task_created,Web,Referral,free,24,p_3315
u_04681,2024-04-16 02:40:00,integration_connected,iOS,Referral,free,,
u_02837,2024-04-16 02:44:00,task_completed,Web,Product Hunt,free,22,p_4837
u_01180,2024-04-16 02:45:00,task_completed,Web,Organic,free,10,p_7976
u_01786,2024-04-16 02:46:00,task_completed,iOS,Referral,free,23,p_4109
u_01911,2024-04-16 02:49:00,team_invited,iOS,Organic,free,,
u_02153,2024-04-16 02:49:00,task_created,Android,Product Hunt,paid,18,p_3772
u_00100,2024-04-16 02:50:00,task_created,Android,Referral,paid,3,p_1764
u_04273,2024-04-16 02:52:00,task_completed,Android,Referral,paid,17,p_4487
u_04273,2024-04-16 02:52:00,task_created,Android,Referral,paid,17,p_4487
u_04260,2024-04-16 02:55:00,task_created,Web,Organic,free,12,p_1494
u_01029,2024-04-16 02:56:00,task_created,Android,Product Hunt,paid,15,p_8940
u_02645,2024-04-16 02:56:00,task_created,iOS,Organic,paid,4,p_9223
u_01489,2024-04-16 02:57:00,task_created,Web,Referral,free,3,p_4591
u_04515,2024-04-16 02:57:00,task_completed,Web,Organic,free,8,p_8621
u_03063,2024-04-16 03:02:00,task_completed,iOS,Organic,paid,7,p_3214
u_03087,2024-04-16 03:02:00,task_created,Android,Organic,free,11,p_1345
u_04482,2024-04-16 03:02:00,task_completed,Web,Product Hunt,free,1,p_4991
u_00595,2024-04-16 03:04:00,task_completed,iOS,Organic,free,7,p_4721
u_03497,2024-04-16 03:04:00,task_completed,Web,Product Hunt,paid,22,p_3765
u_00474,2024-04-16 03:07:00,task_completed,Web,Organic,free,1,p_3914
u_00188,2024-04-16 03:09:00,task_created,iOS,Organic,paid,22,p_9256
u_01252,2024-04-16 03:10:00,task_created,Web,Organic,free,24,p_2874
u_03679,2024-04-16 03:12:00,task_completed,iOS,Organic,free,12,p_8962
u_01833,2024-04-16 03:13:00,project_created,Web,Google Ads,free,,p_8962
u_02024,2024-04-16 03:15:00,task_completed,Web,Organic,free,24,p_8084
u_02024,2024-04-16 03:15:00,task_completed,Web,Organic,free,9,p_8084
u_03492,2024-04-16 03:18:00,task_completed,Android,Organic,free,1,p_7701
u_02160,2024-04-16 03:20:00,task_created,Web,Organic,free,9,p_3635
u_04025,2024-04-16 03:22:00,task_completed,iOS,Product Hunt,free,3,p_6943
u_03205,2024-04-16 03:25:00,task_created,Web,Referral,free,1,p_7428
u_00158,2024-04-16 03:26:00,task_created,iOS,Product Hunt,paid,14,p_7284
u_00692,2024-04-16 03:27:00,task_completed,Web,Referral,free,11,p_3906
u_00863,2024-04-16 03:27:00,task_created,iOS,Product Hunt,free,21,p_9031
u_02777,2024-04-16 03:28:00,task_created,Web,Product Hunt,free,5,p_8264
u_01530,2024-04-16 03:30:00,task_created,Web,Organic,free,22,p_9012
u_02347,2024-04-16 03:30:00,task_created,Web,Referral,paid,13,p_4341
u_04471,2024-04-16 03:32:00,task_created,iOS,Referral,paid,5,p_6092
u_00521,2024-04-16 03:34:00,export_data,Web,Referral,free,,
u_00176,2024-04-16 03:36:00,task_completed,Web,Organic,free,17,p_2179
u_02273,2024-04-16 03:36:00,task_completed,Web,Product Hunt,free,6,p_7243
u_02932,2024-04-16 03:36:00,task_created,iOS,Organic,paid,5,p_9227
u_00997,2024-04-16 03:39:00,task_completed,iOS,Product Hunt,free,4,p_2314
u_00586,2024-04-16 03:40:00,task_created,Android,Product Hunt,free,7,p_7171
u_01186,2024-04-16 03:40:00,task_completed,iOS,Referral,paid,23,p_9023
u_03728,2024-04-16 03:41:00,task_completed,Web,Organic,paid,12,p_4770
u_00948,2024-04-16 03:45:00,task_completed,iOS,Referral,free,16,p_3503
u_00109,2024-04-16 03:48:00,task_created,iOS,Organic,free,6,p_4879
u_02694,2024-04-16 03:49:00,task_completed,Web,Referral,free,11,p_8674
u_00218,2024-04-16 03:55:00,task_created,Web,Organic,free,12,p_3280
u_02805,2024-04-16 03:55:00,task_created,Web,Organic,free,18,p_9096
u_00589,2024-04-16 03:58:00,task_completed,Web,Organic,free,21,p_8854
u_00262,2024-04-16 04:00:00,task_created,iOS,Referral,free,14,p_7312
u_01868,2024-04-16 04:00:00,task_created,Web,Organic,free,5,p_9169
u_03977,2024-04-16 04:00:00,task_created,Web,Organic,free,20,p_9067
u_03050,2024-04-16 04:01:00,task_completed,iOS,Organic,free,1,p_8969
u_00447,2024-04-16 04:03:00,team_invited,Android,Referral,free,,
u_02178,2024-04-16 04:03:00,integration_connected,Android,Referral,free,,
u_00661,2024-04-16 04:04:00,integration_connected,Web,Organic,free,,
u_00182,2024-04-16 04:05:00,task_created,Web,Referral,free,12,p_8736
u_00642,2024-04-16 04:07:00,task_completed,iOS,Referral,paid,5,p_1319
u_01316,2024-04-16 04:07:00,task_created,iOS,Product Hunt,free,9,p_5505
u_02425,2024-04-16 04:08:00,task_created,iOS,Referral,paid,22,p_8254
u_00425,2024-04-16 04:09:00,task_created,Android,Product Hunt,paid,16,p_7552
u_04968,2024-04-16 04:11:00,task_completed,iOS,Google Ads,free,1,p_6176
u_04968,2024-04-16 04:11:00,task_created,iOS,Google Ads,free,3,p_6176
u_02866,2024-04-16 04:18:00,task_completed,Web,Organic,free,21,p_8935
u_04179,2024-04-16 04:19:00,team_invited,iOS,Product Hunt,free,,
u_00876,2024-04-16 04:21:00,task_created,Web,Referral,free,1,p_7958
u_03133,2024-04-16 04:21:00,task_created,Android,Organic,free,21,p_8153
u_04541,2024-04-16 04:25:00,task_completed,Android,Organic,free,18,p_5384
u_02402,2024-04-16 04:28:00,task_completed,Web,Product Hunt,free,16,p_5537
u_02402,2024-04-16 04:28:00,task_created,Web,Product Hunt,free,10,p_5537
u_00362,2024-04-16 04:31:00,integration_connected,Web,Organic,free,,
u_00362,2024-04-16 04:31:00,task_created,Web,Organic,free,17,p_5691
u_00077,2024-04-16 04:32:00,task_created,Web,Organic,free,1,p_3981
u_00403,2024-04-16 04:35:00,integration_connected,Web,Product Hunt,paid,,
u_00403,2024-04-16 04:35:00,task_completed,Web,Product Hunt,paid,21,p_4331
u_03728,2024-04-16 04:41:00,task_created,Web,Organic,paid,15,p_4770
u_04147,2024-04-16 04:45:00,task_completed,Web,Organic,free,8,p_6490
u_01466,2024-04-16 04:46:00,task_created,Android,Product Hunt,paid,11,p_9133
u_03508,2024-04-16 04:48:00,task_created,Web,Referral,free,16,p_6906
u_01436,2024-04-16 04:49:00,task_created,Web,Referral,paid,12,p_6789
u_03837,2024-04-16 04:50:00,task_completed,iOS,Product Hunt,free,16,p_9542
u_03862,2024-04-16 04:55:00,task_completed,Web,Organic,paid,10,p_7928
u_03862,2024-04-16 04:55:00,task_completed,Web,Organic,paid,16,p_7928
u_03458,2024-04-16 04:58:00,task_created,Android,Referral,free,3,p_7720
u_00595,2024-04-16 05:04:00,task_created,iOS,Organic,free,14,p_4721
u_00903,2024-04-16 05:06:00,task_completed,Web,Organic,free,2,p_7627
u_00188,2024-04-16 05:09:00,task_completed,iOS,Organic,paid,18,p_9256
u_00188,2024-04-16 05:09:00,task_completed,iOS,Organic,paid,22,p_9256
u_04241,2024-04-16 05:12:00,task_created,Web,Product Hunt,free,5,p_6752
u_04812,2024-04-16 05:12:00,task_created,Web,Product Hunt,paid,5,p_8219
u_00971,2024-04-16 05:13:00,task_created,Web,Organic,free,15,p_8988
u_02923,2024-04-16 05:15:00,task_created,Android,Organic,free,4,p_7912
u_04882,2024-04-16 05:15:00,project_created,Web,Google Ads,free,,p_9539
u_00712,2024-04-16 05:17:00,task_created,iOS,Product Hunt,free,15,p_5215
u_02080,2024-04-16 05:17:00,task_created,Android,Organic,paid,3,p_1138
u_03274,2024-04-16 05:17:00,task_created,iOS,Product Hunt,free,6,p_9079
u_04856,2024-04-16 05:17:00,team_invited,Web,Referral,free,,
u_04026,2024-04-16 05:21:00,task_completed,iOS,Referral,free,8,p_5283
u_03018,2024-04-16 05:23:00,task_completed,iOS,Organic,free,12,p_3310
u_03707,2024-04-16 05:23:00,team_invited,Web,Google Ads,free,,
u_02938,2024-04-16 05:26:00,task_completed,Web,Organic,free,7,p_3415
u_02009,2024-04-16 05:27:00,task_created,Web,Organic,paid,24,p_8855
u_02777,2024-04-16 05:28:00,task_completed,Web,Product Hunt,free,5,p_8264
u_00660,2024-04-16 05:38:00,project_created,iOS,Google Ads,free,,p_1747
u_04198,2024-04-16 05:40:00,task_created,Web,Referral,free,20,p_8060
u_00300,2024-04-16 05:43:00,task_completed,Web,Product Hunt,paid,13,p_7012
u_01180,2024-04-16 05:45:00,task_created,Web,Organic,free,1,p_7976
u_03981,2024-04-16 05:46:00,task_completed,iOS,Organic,paid,20,p_7893
u_00213,2024-04-16 05:49:00,task_completed,Android,Organic,free,10,p_9482
u_00213,2024-04-16 05:49:00,task_created,Android,Organic,free,20,p_9482
u_03832,2024-04-16 05:53:00,task_completed,iOS,Product Hunt,free,4,p_3670
u_04922,2024-04-16 05:53:00,task_created,iOS,Organic,free,22,p_7611
u_02286,2024-04-16 05:55:00,task_completed,Android,Organic,free,18,p_4532
u_04814,2024-04-16 06:01:00,task_created,Web,Referral,paid,24,p_3428
u_04978,2024-04-16 06:02:00,task_created,Android,Organic,free,6,p_5245
u_04257,2024-04-16 06:04:00,task_created,iOS,Organic,free,15,p_4556
u_00642,2024-04-16 06:07:00,task_created,iOS,Referral,paid,23,p_1319
u_03860,2024-04-16 06:07:00,task_created,Web,Organic,paid,7,p_9879
u_00195,2024-04-16 06:09:00,task_created,Android,Organic,paid,2,p_8738
u_00302,2024-04-16 06:09:00,task_created,iOS,Organic,paid,4,p_9572
u_02763,2024-04-16 06:09:00,task_created,Web,Organic,paid,11,p_7297
u_04241,2024-04-16 06:12:00,task_completed,Web,Product Hunt,free,5,p_6752
u_03726,2024-04-16 06:13:00,task_created,Android,Product Hunt,free,24,p_8538
u_01760,2024-04-16 06:14:00,task_completed,Web,Referral,free,5,p_5370
u_01760,2024-04-16 06:14:00,task_created,Web,Referral,free,23,p_5370
u_04316,2024-04-16 06:14:00,task_completed,Android,Product Hunt,paid,15,p_2302
u_00667,2024-04-16 06:17:00,task_completed,Web,Referral,free,9,p_9618
u_00667,2024-04-16 06:17:00,task_created,Web,Referral,free,12,p_9618
u_03274,2024-04-16 06:17:00,task_completed,iOS,Product Hunt,free,6,p_9079
u_04703,2024-04-16 06:21:00,project_created,Android,Google Ads,free,,p_4016
u_02495,2024-04-16 06:22:00,task_created,Android,Referral,free,22,p_9319
u_04480,2024-04-16 06:22:00,task_completed,iOS,Referral,free,7,p_2054
u_00268,2024-04-16 06:24:00,task_created,Android,Organic,free,14,p_7929
u_03693,2024-04-16 06:25:00,task_completed,Web,Organic,free,13,p_6847
u_04957,2024-04-16 06:25:00,team_invited,iOS,Referral,paid,,
u_00863,2024-04-16 06:27:00,task_completed,iOS,Product Hunt,free,21,p_9031
u_04520,2024-04-16 06:27:00,team_invited,Web,Organic,paid,,
u_04520,2024-04-16 06:27:00,task_created,Web,Organic,paid,15,p_8468
u_02777,2024-04-16 06:28:00,task_completed,Web,Product Hunt,free,18,p_8264
u_02524,2024-04-16 06:30:00,task_created,Web,Product Hunt,paid,23,p_2066
u_01255,2024-04-16 06:32:00,task_created,Android,Organic,paid,18,p_6918
u_03561,2024-04-16 06:32:00,task_completed,Web,Product Hunt,free,17,p_2832
u_02607,2024-04-16 06:38:00,task_completed,iOS,Product Hunt,paid,23,p_2639
u_01391,2024-04-16 06:40:00,task_completed,Web,Referral,paid,8,p_1432
u_01391,2024-04-16 06:40:00,task_created,Web,Referral,paid,16,p_1432
u_00300,2024-04-16 06:43:00,task_created,Web,Product Hunt,paid,17,p_7012
u_01180,2024-04-16 06:45:00,task_completed,Web,Organic,free,8,p_7976
u_01996,2024-04-16 06:47:00,task_created,Android,Product Hunt,free,7,p_7129
u_02567,2024-04-16 06:47:00,task_created,Web,Organic,paid,19,p_7307
u_03686,2024-04-16 06:47:00,task_created,Web,Organic,paid,2,p_5606
u_00100,2024-04-16 06:50:00,export_data,Android,Referral,paid,,
u_04542,2024-04-16 06:50:00,task_created,Android,Organic,free,7,p_6627
u_00751,2024-04-16 06:51:00,task_completed,Web,Organic,paid,1,p_9497
u_00765,2024-04-16 06:52:00,task_created,Web,Referral,paid,4,p_1852
u_00895,2024-04-16 06:57:00,integration_connected,Web,Product Hunt,paid,,
u_03451,2024-04-16 06:58:00,task_completed,Android,Product Hunt,free,6,p_7212
u_03458,2024-04-16 06:58:00,task_completed,Android,Referral,free,19,p_7720
u_03087,2024-04-16 07:02:00,task_completed,Android,Organic,free,11,p_1345
u_03423,2024-04-16 07:05:00,task_completed,iOS,Product Hunt,free,1,p_1988
u_02425,2024-04-16 07:08:00,task_completed,iOS,Referral,paid,14,p_8254
u_04864,2024-04-16 07:11:00,task_completed,Android,Product Hunt,free,13,p_3411
u_03679,2024-04-16 07:12:00,task_created,iOS,Organic,free,17,p_8962
u_03726,2024-04-16 07:13:00,export_data,Android,Product Hunt,free,,
u_01520,2024-04-16 07:14:00,task_completed,Web,Organic,free,1,p_4015
u_04316,2024-04-16 07:14:00,task_created,Android,Product Hunt,paid,7,p_2302
u_03164,2024-04-16 07:17:00,task_completed,Web,Product Hunt,free,19,p_4208
u_02160,2024-04-16 07:20:00,task_completed,Web,Organic,free,16,p_3635
u_02582,2024-04-16 07:22:00,task_created,Android,Referral,free,4,p_3972
u_01963,2024-04-16 07:26:00,project_created,iOS,Google Ads,free,,p_8092
u_04520,2024-04-16 07:27:00,task_completed,Web,Organic,paid,12,p_8468
u_01658,2024-04-16 07:34:00,task_created,Android,Referral,paid,22,p_4287
u_04635,2024-04-16 07:35:00,task_created,iOS,Product Hunt,free,15,p_8614
u_00338,2024-04-16 07:36:00,task_created,iOS,Product Hunt,free,10,p_8785
u_02607,2024-04-16 07:38:00,task_created,iOS,Product Hunt,paid,12,p_2639
u_02349,2024-04-16 07:47:00,task_created,Web,Organic,free,17,p_7051
u_02972,2024-04-16 07:47:00,task_completed,Web,Product Hunt,paid,6,p_2142
u_03508,2024-04-16 07:48:00,task_completed,Web,Referral,free,9,p_6906
u_03555,2024-04-16 07:48:00,task_created,iOS,Organic,free,13,p_9780
u_02153,2024-04-16 07:49:00,task_completed,Android,Product Hunt,paid,18,p_3772
u_00100,2024-04-16 07:50:00,task_created,Android,Referral,paid,8,p_1764
u_04260,2024-04-16 07:55:00,task_completed,Web,Organic,free,12,p_1494
u_01868,2024-04-16 08:00:00,task_completed,Web,Organic,free,5,p_9169
u_01830,2024-04-16 08:01:00,signup,iOS,Google Ads,free,,
u_01693,2024-04-16 08:02:00,task_completed,Android,Organic,free,5,p_4144
u_03497,2024-04-16 08:04:00,task_created,Web,Product Hunt,paid,12,p_3765
u_00803,2024-04-16 08:10:00,signup,iOS,Referral,free,,
u_00207,2024-04-16 08:12:00,signup,Web,Organic,free,,
